source_figure,source_panel,source_file,grain,plot_role,row_order,metric_order,metric,metric_label,value,value_pct,ci95_low_pct,ci95_high_pct,ci95_halfwidth_pct,full_pass,denominator,count_label,n_points,runs,suite,suite_label,family,family_label,tier,tier_label,model_tier,model_group,model,model_label,model_order,input_source,denominator_policy,data_scope,notes
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.8300836284927193,83.00836284927193,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,B,Tier B Operational,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.18378378378378377,18.378378378378375,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,B,Tier B Operational,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.2688801138801139,26.88801138801139,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,B,Tier B Operational,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.6848214285714287,68.48214285714288,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,B,Tier B Operational,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.853625831014224,85.3625831014224,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,B,Tier B Operational,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.759,75.9,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.807,80.7,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.8145454545454547,81.45454545454547,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.9444335829508079,94.4433582950808,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.6409999999999999,64.1,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,tier_readme,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.8190000000000001,81.9,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,tier_readme,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.4969230769230769,49.69230769230769,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.620373421294153,62.03734212941529,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.5700934579439252,57.009345794392516,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.7042312253221051,70.42312253221051,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.6864734299516908,68.64734299516908,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.8249057757189739,82.49057757189739,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.3361344537815126,33.613445378151255,,,,,10.0,,,9.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.6287571356528352,62.87571356528352,,,,,10.0,,,9.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.7020000000000001,70.2,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,D,Tier D Release-stage,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,tier_readme,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.856,85.6,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,D,Tier D Release-stage,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,tier_readme,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,2,formal_mean,Scenario-level conformance,0.4671586715867158,46.71586715867158,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,D,Tier D Release-stage,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,8,3,stepwise_mean,Step-level progress,0.7769955445172475,77.69955445172475,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,D,Tier D Release-stage,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.213,21.3,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.405,40.5,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.1644736842105263,16.44736842105263,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.3405536094022936,34.05536094022936,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.066,6.6000000000000005,,,,,30.0,,,29.0,freshcart_market,FreshCart Market,Grocery,Grocery,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.216,21.6,,,,,30.0,,,29.0,freshcart_market,FreshCart Market,Grocery,Grocery,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.271,27.1,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.4529999999999999,45.29999999999999,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.173,17.299999999999997,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.327,32.7,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.089,8.9,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.266,26.6,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,A,Tier A Consumer,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.123,12.3,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.231,23.1,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.076,7.6,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.21,21.0,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.057,5.7,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.181,18.099999999999998,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.127,12.7,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.262,26.200000000000003,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.072,7.199999999999999,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.213,21.3,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.151,15.1,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.3429999999999999,34.29999999999999,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.092,9.2,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.173,17.299999999999997,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.0559999999999999,5.59999999999999,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.1939999999999999,19.399999999999988,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.057,5.7,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.184,18.4,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.104,10.4,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.244,24.4,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.314,31.4,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.413,41.3,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.027,2.7,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.135,13.5,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,C,Tier C Regulated,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.098,9.8,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.204,20.4,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.0409999999999999,4.09999999999999,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.176,17.599999999999998,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.057,5.7,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.207,20.7,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.047,4.7,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.187,18.7,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.122,12.2,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.251,25.1,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,2,formal_mean,Scenario-level conformance,0.069,6.9,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,0,3,stepwise_mean,Step-level progress,0.19,19.0,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,D,Tier D Release-stage,M,Mini,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
